_id,orderId,orderDate,orderStatus,orderTotalCost,paymentMethod,customerOrder,totalProducts,deliveryDate,deliveryTime,datesByStatus.In preparation,datesByStatus.In shipment,datesByStatus.Shipped,orderLines.orderLineId,orderLines.orderId,orderLines.productsLines[0].orderLineId,orderLines.productsLines[1].orderLineId,orderLines.productsLines[2].orderLineId,orderLines.productsLines[3].orderLineId,orderLines.productsLines[4].orderLineId,orderLines.productsLines[0].productId,orderLines.productsLines[1].productId,orderLines.productsLines[2].productId,orderLines.productsLines[3].productId,orderLines.productsLines[4].productId,orderLines.productsLines[0].quantity,orderLines.productsLines[1].quantity,orderLines.productsLines[2].quantity,orderLines.productsLines[3].quantity,orderLines.productsLines[4].quantity,orderLines.productsLines[0].originalPrice,orderLines.productsLines[1].originalPrice,orderLines.productsLines[2].originalPrice,orderLines.productsLines[3].originalPrice,orderLines.productsLines[4].originalPrice,orderLines.productsLines[0].discountedPrice,orderLines.productsLines[1].discountedPrice,orderLines.productsLines[2].discountedPrice,orderLines.productsLines[3].discountedPrice,orderLines.productsLines[4].discountedPrice,orderLines.productsLines[0].discountAmount,orderLines.productsLines[1].discountAmount,orderLines.productsLines[2].discountAmount,orderLines.productsLines[3].discountAmount,orderLines.productsLines[4].discountAmount,orderLines.productsLines[0].totalProductPrice,orderLines.productsLines[1].totalProductPrice,orderLines.productsLines[2].totalProductPrice,orderLines.productsLines[3].totalProductPrice,orderLines.productsLines[4].totalProductPrice,datesByStatus.In delivery,datesByStatus.Delivered
65e723db2b05f3456f8e3ecb,240,2023-05-03,Delivered,189.94,PayPal,306,6,2023-05-03,8:25,2023-05-03,2023-05-04,2023-05-05,-260,240,-260,-260,-260,,,388,314,18,,,1,2,3,,,11.41,1.11,69.85,,,10.27,0.78,59.37,,,10,30,15,,,10.27,1.55,178.12,,,2023-05-06,2023-05-07
65e723db2b05f3456f8e3ecc,241,2023-12-26,In delivery,53.44,PayPal,409,4,2023-12-29,16:21,2023-12-26,2023-12-27,2023-12-28,-259,241,-259,,,,,482,,,,,4,,,,,16.7,,,,,13.36,,,,,20,,,,,53.44,,,,,2023-12-29,
65e723db2b05f3456f8e3ecd,242,2024-03-03,In preparation,81.09,Bank transfer,248,3,2024-03-04,13:32,2024-03-03,,,-258,242,-258,,,,,309,,,,,3,,,,,31.8,,,,,27.03,,,,,15,,,,,81.09,,,,,,
65e723db2b05f3456f8e3ece,243,2023-11-23,In delivery,384.09,PayPal,223,11,2023-11-27,13:22,2023-11-23,2023-11-24,2023-11-25,-257,243,-257,-257,-257,-257,,201,20,337,255,,2,1,5,3,,57.11,48.56,28.36,64.86,,42.83,36.42,21.27,51.89,,25,25,25,20,,85.66,36.42,106.35,155.66,,2023-11-26,
65e723db2b05f3456f8e3ecf,244,2023-09-16,In shipment,177.55,Cheque,349,9,2023-09-16,2:37,2023-09-16,2023-09-17,,-256,244,-256,-256,,,,293,340,,,,5,4,,,,27.59,20.58,,,,20.69,18.52,,,,25,10,,,,103.46,74.09,,,,,
65e723db2b05f3456f8e3ed0,245,2023-03-19,In preparation,514.43,Bank transfer,354,14,2023-03-25,4:55,2023-03-19,,,-255,245,-255,-255,-255,-255,-255,341,79,347,228,490,3,4,2,4,1,95,84.15,3.72,11.77,1.88,77.9,58.91,2.98,9.42,1.5,18,30,20,20,20,233.7,235.62,5.95,37.66,1.5,,
65e723db2b05f3456f8e3ed1,246,2023-05-07,Delivered,35.61,Credit card,465,4,2023-05-11,4:27,2023-05-07,2023-05-08,2023-05-09,-254,246,-254,,,,,319,,,,,4,,,,,11.87,,,,,8.9,,,,,25,,,,,35.61,,,,,2023-05-10,2023-05-11
65e723db2b05f3456f8e3ed2,247,2023-04-23,In delivery,191.07,Credit card,438,4,2023-04-27,16:49,2023-04-23,2023-04-24,2023-04-25,-253,247,-253,,,,,400,,,,,4,,,,,68.24,,,,,47.77,,,,,30,,,,,191.07,,,,,2023-04-26,
65e723db2b05f3456f8e3ed3,248,2023-08-22,Shipped,10.42,PayPal,332,2,2023-08-25,2:53,2023-08-22,2023-08-23,2023-08-24,-252,248,-252,,,,,253,,,,,2,,,,,6.13,,,,,5.21,,,,,15,,,,,10.42,,,,,,
65e723db2b05f3456f8e3ed4,249,2024-02-21,Shipped,420.94,PayPal,71,8,2024-02-22,22:40,2024-02-21,2024-02-22,2024-02-23,-251,249,-251,-251,,,,141,438,,,,3,5,,,,66.4,73.6,,,,54.45,51.52,,,,18,30,,,,163.34,257.6,,,,,
65e723db2b05f3456f8e3ed5,250,2024-02-25,Delivered,464.13,Bank transfer,159,13,2024-02-27,19:40,2024-02-25,2024-02-26,2024-02-27,-250,250,-250,-250,-250,-250,,421,125,377,55,,4,5,1,3,,4.78,48.38,79.91,85.37,,3.82,41.12,63.93,59.76,,20,15,20,30,,15.3,205.62,63.93,179.28,,2024-02-28,2024-02-29
65e723db2b05f3456f8e3ed6,251,2023-03-30,In shipment,18.52,Cheque,373,1,2023-04-03,16:16,2023-03-30,2023-03-31,,-249,251,-249,,,,,340,,,,,1,,,,,20.58,,,,,18.52,,,,,10,,,,,18.52,,,,,,
65e723db2b05f3456f8e3ed7,252,2024-01-18,In preparation,5.53,Bank transfer,7,1,2024-01-25,13:26,2024-01-18,,,-248,252,-248,,,,,195,,,,,1,,,,,6.91,,,,,5.53,,,,,20,,,,,5.53,,,,,,
65e723db2b05f3456f8e3ed8,253,2023-09-09,Shipped,5.52,Cheque,329,2,2023-09-11,11:19,2023-09-09,2023-09-10,2023-09-11,-247,253,-247,,,,,353,,,,,2,,,,,4.6,,,,,2.76,,,,,40,,,,,5.52,,,,,,
65e723db2b05f3456f8e3ed9,254,2023-10-18,Delivered,550.8,PayPal,85,10,2023-10-19,14:16,2023-10-18,2023-10-19,2023-10-20,-246,254,-246,-246,-246,-246,-246,406,68,270,181,16,1,1,4,3,1,52.01,32.65,80.75,79.36,3.71,44.21,24.49,66.22,71.42,2.97,15,25,18,10,20,44.21,24.49,264.86,214.27,2.97,2023-10-21,2023-10-22
65e723db2b05f3456f8e3eda,255,2023-08-30,In preparation,445.61,PayPal,204,8,2023-09-05,8:44,2023-08-30,,,-245,255,-245,-245,-245,-245,,287,457,124,273,,1,3,1,3,,21.87,78.63,27.36,89.72,,19.68,62.9,21.89,71.78,,10,20,20,20,,19.68,188.71,21.89,215.33,,,
65e723db2b05f3456f8e3edb,256,2023-05-06,In delivery,122.44,Cheque,312,5,2023-05-09,0:58,2023-05-06,2023-05-07,2023-05-08,-244,256,-244,,,,,68,,,,,5,,,,,32.65,,,,,24.49,,,,,25,,,,,122.44,,,,,2023-05-09,
65e723db2b05f3456f8e3edc,257,2023-09-13,In delivery,104.97,Credit card,99,5,2023-09-16,4:58,2023-09-13,2023-09-14,2023-09-15,-243,257,-243,-243,-243,-243,,307,401,253,110,,2,1,1,1,,50.24,10.41,6.13,36.02,,30.14,8.85,5.21,30.62,,40,15,15,15,,60.29,8.85,5.21,30.62,,2023-09-16,
65e723db2b05f3456f8e3edd,258,2023-03-11,Shipped,776.4,Cheque,92,18,2023-03-13,22:1,2023-03-11,2023-03-12,2023-03-13,-242,258,-242,-242,-242,-242,-242,242,178,454,149,349,4,3,3,4,4,39.88,94.11,39.62,97.18,8.26,23.93,84.7,35.66,72.89,7.02,40,10,10,25,15,95.71,254.1,106.97,291.54,28.08,,
65e723db2b05f3456f8e3ede,259,2023-05-21,In delivery,154.17,Bank transfer,54,2,2023-05-24,15:24,2023-05-21,2023-05-22,2023-05-23,-241,259,-241,,,,,74,,,,,2,,,,,85.65,,,,,77.09,,,,,10,,,,,154.17,,,,,2023-05-24,
65e723db2b05f3456f8e3edf,260,2023-04-25,Shipped,364.65,Bank transfer,324,8,2023-04-25,15:43,2023-04-25,2023-04-26,2023-04-27,-240,260,-240,-240,,,,144,235,,,,3,5,,,,52.88,78.03,,,,37.02,50.72,,,,30,35,,,,111.05,253.6,,,,,
65e723db2b05f3456f8e3ee0,261,2023-09-13,In shipment,209.15,PayPal,234,11,2023-09-14,22:25,2023-09-13,2023-09-14,,-239,261,-239,-239,-239,,,365,24,324,,,4,2,5,,,4.02,40.44,40.49,,,3.22,32.35,26.32,,,20,20,35,,,12.86,64.7,131.59,,,,
65e723db2b05f3456f8e3ee1,262,2023-08-28,In shipment,825.88,Cheque,219,21,2023-09-01,19:39,2023-08-28,2023-08-29,,-238,262,-238,-238,-238,-238,-238,60,489,136,20,420,5,5,5,2,4,18.7,47.12,70.12,48.56,77.48,13.09,35.34,52.59,36.42,61.98,30,25,25,25,20,65.45,176.7,262.95,72.84,247.94,,
65e723db2b05f3456f8e3ee2,263,2024-02-10,In preparation,177.75,PayPal,394,4,2024-02-13,4:42,2024-02-10,,,-237,263,-237,,,,,200,,,,,4,,,,,52.28,,,,,44.44,,,,,15,,,,,177.75,,,,,,
65e723db2b05f3456f8e3ee3,264,2023-12-23,In preparation,21.06,Bank transfer,140,3,2023-12-27,1:4,2023-12-23,,,-236,264,-236,,,,,349,,,,,3,,,,,8.26,,,,,7.02,,,,,15,,,,,21.06,,,,,,
65e723db2b05f3456f8e3ee4,265,2024-02-11,In delivery,530.12,Bank transfer,9,8,2024-02-16,11:18,2024-02-11,2024-02-12,2024-02-13,-235,265,-235,-235,-235,-235,,59,223,51,452,,1,2,2,3,,78.08,97.05,82.36,89.9,,58.56,48.52,65.89,80.91,,25,50,20,10,,58.56,97.05,131.78,242.73,,2024-02-14,
65e723db2b05f3456f8e3ee5,266,2024-02-08,In delivery,374.09,PayPal,103,5,2024-02-15,20:40,2024-02-08,2024-02-09,2024-02-10,-234,266,-234,-234,,,,284,466,,,,2,3,,,,92.56,95.63,,,,69.42,78.42,,,,25,18,,,,138.84,235.25,,,,2024-02-11,
65e723db2b05f3456f8e3ee6,267,2023-08-13,In preparation,684.56,PayPal,284,17,2023-08-19,13:34,2023-08-13,,,-233,267,-233,-233,-233,-233,,185,47,25,216,,4,5,4,4,,18.9,11.3,84.4,87.25,,13.23,9.61,71.74,74.16,,30,15,15,15,,52.92,48.03,286.96,296.65,,,
65e723db2b05f3456f8e3ee7,268,2023-09-13,In delivery,472.18,Cheque,349,9,2023-09-17,3:10,2023-09-13,2023-09-14,2023-09-15,-232,268,-232,-232,-232,,,339,281,345,,,2,4,3,,,53.96,72.25,75.15,,,43.17,54.19,56.36,,,20,25,25,,,86.34,216.75,169.09,,,2023-09-16,
65e723db2b05f3456f8e3ee8,269,2023-10-25,In preparation,81.46,Cheque,165,4,2023-10-30,20:51,2023-10-25,,,-231,269,-231,-231,,,,387,244,,,,1,3,,,,22.22,25.41,,,,16.66,21.6,,,,25,15,,,,16.66,64.8,,,,,
65e723db2b05f3456f8e3ee9,270,2023-08-16,Shipped,45.25,PayPal,318,3,2023-08-17,7:37,2023-08-16,2023-08-17,2023-08-18,-230,270,-230,,,,,123,,,,,3,,,,,25.14,,,,,15.08,,,,,40,,,,,45.25,,,,,,
65e723db2b05f3456f8e3eea,271,2023-09-10,In delivery,308.95,Credit card,466,6,2023-09-15,3:25,2023-09-10,2023-09-11,2023-09-12,-229,271,-229,-229,,,,212,464,,,,1,5,,,,36.31,93.3,,,,29.05,55.98,,,,20,40,,,,29.05,279.9,,,,2023-09-13,
65e723db2b05f3456f8e3eeb,272,2023-12-02,In preparation,611.02,PayPal,436,16,2023-12-04,19:39,2023-12-02,,,-228,272,-228,-228,-228,-228,-228,149,56,328,214,192,3,2,4,5,2,97.18,34.67,78.41,26.62,33.49,72.89,27.74,39.2,23.96,30.14,25,20,50,10,10,218.66,55.47,156.82,119.79,60.28,,
65e723db2b05f3456f8e3eec,273,2023-09-26,Delivered,725.76,Bank transfer,206,12,2023-09-28,15:22,2023-09-26,2023-09-27,2023-09-28,-227,273,-227,-227,-227,,,178,36,464,,,5,3,4,,,94.11,34.82,93.3,,,84.7,26.12,55.98,,,10,25,40,,,423.5,78.34,223.92,,,2023-09-29,2023-09-30
65e723db2b05f3456f8e3eed,274,2024-01-15,In shipment,294.53,Bank transfer,78,12,2024-01-21,8:6,2024-01-15,2024-01-16,,-226,274,-226,-226,-226,-226,,29,438,16,62,,2,2,3,5,,11.05,73.6,3.71,43.68,,9.39,51.52,2.97,32.76,,15,30,20,25,,18.79,103.04,8.9,163.8,,,
65e723db2b05f3456f8e3eee,275,2023-09-30,In delivery,342.2,Bank transfer,144,7,2023-10-06,7:8,2023-09-30,2023-10-01,2023-10-02,-225,275,-225,-225,,,,400,358,,,,2,5,,,,68.24,60.16,,,,47.77,49.33,,,,30,18,,,,95.54,246.66,,,,2023-10-03,
65e723db2b05f3456f8e3eef,276,2023-06-08,In shipment,100.68,Cheque,42,4,2023-06-12,0:32,2023-06-08,2023-06-09,,-224,276,-224,-224,,,,109,104,,,,3,1,,,,4.87,97.26,,,,4.38,87.53,,,,10,10,,,,13.15,87.53,,,,,
65e723db2b05f3456f8e3ef0,277,2023-06-21,Delivered,370.56,PayPal,281,8,2023-06-22,23:17,2023-06-21,2023-06-22,2023-06-23,-223,277,-223,-223,-223,,,268,489,477,,,4,3,1,,,66.6,47.12,44.82,,,56.61,35.34,38.1,,,15,25,15,,,226.44,106.02,38.1,,,2023-06-24,2023-06-25
65e723db2b05f3456f8e3ef1,278,2023-09-19,Shipped,610.64,Cheque,319,19,2023-09-24,20:6,2023-09-19,2023-09-20,2023-09-21,-222,278,-222,-222,-222,-222,-222,36,26,218,444,120,5,4,5,2,3,34.82,32.51,66.5,92.97,40.69,26.12,26.01,33.25,74.38,20.34,25,20,50,20,50,130.58,104.03,166.25,148.75,61.03,,
65e723db2b05f3456f8e3ef2,279,2023-09-04,Shipped,889.45,PayPal,359,23,2023-09-04,9:34,2023-09-04,2023-09-05,2023-09-06,-221,279,-221,-221,-221,-221,-221,149,313,392,316,392,3,5,5,5,5,97.18,25.1,26.78,99.75,26.78,72.89,22.59,13.39,84.79,13.39,25,10,50,15,50,218.66,112.95,66.95,423.94,66.95,,
65e723db2b05f3456f8e3ef3,280,2023-11-06,In preparation,266.66,PayPal,213,7,2023-11-07,3:55,2023-11-06,,,-220,280,-220,-220,-220,,,247,345,69,,,2,3,2,,,36.88,75.15,24.1,,,29.5,56.36,19.28,,,20,25,20,,,59.01,169.09,38.56,,,,
65e723db2b05f3456f8e3ef4,281,2023-03-17,In preparation,52.92,Credit card,396,4,2023-03-19,16:49,2023-03-17,,,-219,281,-219,,,,,185,,,,,4,,,,,18.9,,,,,13.23,,,,,30,,,,,52.92,,,,,,
65e723db2b05f3456f8e3ef5,282,2024-01-22,Shipped,198.89,Credit card,473,8,2024-01-27,16:38,2024-01-22,2024-01-23,2024-01-24,-218,282,-218,-218,,,,61,150,,,,3,5,,,,29.76,28.94,,,,25.3,24.6,,,,15,15,,,,75.89,123,,,,,
65e723db2b05f3456f8e3ef6,283,2023-05-08,Shipped,944.97,Bank transfer,362,18,2023-05-11,13:1,2023-05-08,2023-05-09,2023-05-10,-217,283,-217,-217,-217,-217,,125,183,235,334,,5,4,5,4,,48.38,50.98,78.03,91.26,,41.12,48.43,50.72,73.01,,15,5,35,20,,205.62,193.72,253.6,292.03,,,
65e723db2b05f3456f8e3ef7,284,2023-04-16,Delivered,329.46,Cheque,333,11,2023-04-21,1:53,2023-04-16,2023-04-17,2023-04-18,-216,284,-216,-216,-216,-216,-216,295,164,118,457,309,1,2,3,2,3,55.39,22.11,32.73,78.63,31.8,41.54,11.05,19.64,62.9,27.03,25,50,40,20,15,41.54,22.11,58.91,125.81,81.09,2023-04-19,2023-04-20
65e723db2b05f3456f8e3ef8,285,2024-01-09,In shipment,113.53,Bank transfer,364,4,2024-01-10,7:10,2024-01-09,2024-01-10,,-215,285,-215,-215,-215,,,487,302,335,,,2,1,1,,,48.17,4.48,47.95,,,39.5,3.36,31.17,,,18,25,35,,,79,3.36,31.17,,,,
65e723db2b05f3456f8e3ef9,286,2023-11-23,Delivered,8.11,Credit card,37,1,2023-11-27,1:52,2023-11-23,2023-11-24,2023-11-25,-214,286,-214,,,,,211,,,,,1,,,,,11.58,,,,,8.11,,,,,30,,,,,8.11,,,,,2023-11-26,2023-11-27
65e723db2b05f3456f8e3efa,287,2023-07-13,In preparation,79.65,Bank transfer,45,1,2023-07-19,13:6,2023-07-13,,,-213,287,-213,,,,,404,,,,,1,,,,,97.13,,,,,79.65,,,,,18,,,,,79.65,,,,,,
65e723db2b05f3456f8e3efb,288,2023-08-09,In delivery,337.48,Cheque,202,6,2023-08-09,10:56,2023-08-09,2023-08-10,2023-08-11,-212,288,-212,-212,,,,37,51,,,,1,5,,,,9.46,82.36,,,,8.04,65.89,,,,15,20,,,,8.04,329.44,,,,2023-08-12,
65e723db2b05f3456f8e3efc,289,2023-08-10,Delivered,14.88,Cheque,132,5,2023-08-16,13:41,2023-08-10,2023-08-11,2023-08-12,-211,289,-211,,,,,347,,,,,5,,,,,3.72,,,,,2.98,,,,,20,,,,,14.88,,,,,2023-08-13,2023-08-14
65e723db2b05f3456f8e3efd,290,2023-03-10,In preparation,461.86,Credit card,457,11,2023-03-11,0:0,2023-03-10,,,-210,290,-210,-210,-210,,,440,182,413,,,3,5,3,,,31.92,66.37,67.98,,,25.54,46.46,50.98,,,20,30,25,,,76.61,232.3,152.95,,,,
65e723db2b05f3456f8e3efe,291,2023-04-05,In delivery,1068.95,Cheque,215,24,2023-04-08,10:53,2023-04-05,2023-04-06,2023-04-07,-209,291,-209,-209,-209,-209,-209,67,252,71,361,305,5,4,5,5,5,10.75,90.12,38.85,99.08,40.62,6.45,85.61,34.97,69.36,34.53,40,5,10,30,15,32.25,342.46,174.83,346.78,172.63,2023-04-08,
65e723db2b05f3456f8e3eff,292,2023-06-08,Delivered,595.89,Credit card,353,9,2023-06-09,21:27,2023-06-08,2023-06-09,2023-06-10,-208,292,-208,-208,-208,-208,,194,498,234,5,,1,5,2,1,,18.07,93.24,98.38,36.99,,16.26,74.59,88.54,29.59,,10,20,10,20,,16.26,372.96,177.08,29.59,,2023-06-11,2023-06-12
65e723db2b05f3456f8e3f00,293,2023-08-26,Delivered,134.23,Cheque,314,6,2023-09-01,9:27,2023-08-26,2023-08-27,2023-08-28,-207,293,-207,-207,,,,211,247,,,,2,4,,,,11.58,36.88,,,,8.11,29.5,,,,30,20,,,,16.21,118.02,,,,2023-08-29,2023-08-30
65e723db2b05f3456f8e3f01,294,2023-05-08,In delivery,566.63,Cheque,9,7,2023-05-11,18:22,2023-05-08,2023-05-09,2023-05-10,-206,294,-206,-206,,,,363,131,,,,5,2,,,,97.28,85.91,,,,87.55,64.43,,,,10,25,,,,437.76,128.87,,,,2023-05-11,
65e723db2b05f3456f8e3f02,295,2023-03-24,In delivery,1000.36,Cheque,91,16,2023-03-30,2:11,2023-03-24,2023-03-25,2023-03-26,-205,295,-205,-205,-205,-205,,79,439,180,131,,5,2,4,5,,84.15,75.78,68.69,85.91,,58.91,68.2,61.82,64.43,,30,10,10,25,,294.52,136.4,247.28,322.16,,2023-03-27,
65e723db2b05f3456f8e3f03,296,2023-04-12,Delivered,29.46,PayPal,402,3,2023-04-13,11:27,2023-04-12,2023-04-13,2023-04-14,-204,296,-204,,,,,411,,,,,3,,,,,15.11,,,,,9.82,,,,,35,,,,,29.46,,,,,2023-04-15,2023-04-16
65e723db2b05f3456f8e3f04,297,2023-12-16,In shipment,316.88,PayPal,116,9,2023-12-21,5:4,2023-12-16,2023-12-17,,-203,297,-203,-203,-203,-203,,490,443,479,277,,1,2,4,2,,1.88,34.51,50.78,73.74,,1.5,27.61,35.55,58.99,,20,20,30,20,,1.5,55.22,142.18,117.98,,,
65e723db2b05f3456f8e3f05,298,2023-03-11,Shipped,406.79,PayPal,493,10,2023-03-14,1:33,2023-03-11,2023-03-12,2023-03-13,-202,298,-202,-202,-202,,,43,280,381,,,4,4,2,,,82.48,10.47,80.89,,,65.98,9.42,52.58,,,20,10,35,,,263.94,37.69,105.16,,,,
65e723db2b05f3456f8e3f06,299,2024-01-13,In shipment,234.92,PayPal,458,4,2024-01-17,14:24,2024-01-13,2024-01-14,,-201,299,-201,-201,-201,,,437,462,412,,,1,2,1,,,18.89,87.04,93.65,,,16.06,69.63,79.6,,,15,20,15,,,16.06,139.26,79.6,,,,
65e723db2b05f3456f8e3f07,300,2024-02-11,In delivery,580.04,Credit card,84,13,2024-02-11,3:15,2024-02-11,2024-02-12,2024-02-13,-200,300,-200,-200,-200,-200,-200,272,316,290,114,118,2,5,1,1,4,21.72,99.75,42.98,29.57,32.73,14.12,84.79,30.09,19.22,19.64,35,15,30,35,40,28.24,423.94,30.09,19.22,78.55,2024-02-14,
65e723db2b05f3456f8e3f08,301,2023-04-26,Shipped,199.37,PayPal,157,4,2023-05-01,23:38,2023-04-26,2023-04-27,2023-04-28,-199,301,-199,,,,,474,,,,,4,,,,,83.07,,,,,49.84,,,,,40,,,,,199.37,,,,,,
65e723db2b05f3456f8e3f09,302,2023-03-24,In delivery,573.34,Bank transfer,243,11,2023-03-26,5:34,2023-03-24,2023-03-25,2023-03-26,-198,302,-198,-198,-198,-198,,186,384,189,280,,5,3,2,1,,62.41,80.23,81.86,10.47,,56.17,56.16,57.3,9.42,,10,30,30,10,,280.84,168.48,114.6,9.42,,2023-03-27,
65e723db2b05f3456f8e3f0a,303,2023-12-17,Delivered,293.14,PayPal,349,5,2023-12-20,16:6,2023-12-17,2023-12-18,2023-12-19,-197,303,-197,-197,,,,72,486,,,,4,1,,,,71.62,24.68,,,,68.04,20.98,,,,5,15,,,,272.16,20.98,,,,2023-12-20,2023-12-21
65e723db2b05f3456f8e3f0b,304,2024-01-06,Shipped,129.78,PayPal,333,5,2024-01-08,17:50,2024-01-06,2024-01-07,2024-01-08,-196,304,-196,,,,,40,,,,,5,,,,,43.26,,,,,25.96,,,,,40,,,,,129.78,,,,,,
65e723db2b05f3456f8e3f0c,305,2024-01-21,Shipped,311.48,Bank transfer,120,7,2024-01-26,20:10,2024-01-21,2024-01-22,2024-01-23,-195,305,-195,-195,,,,183,448,,,,5,2,,,,50.98,49.52,,,,48.43,34.66,,,,5,30,,,,242.15,69.33,,,,,
65e723db2b05f3456f8e3f0d,306,2023-09-20,Shipped,675.27,PayPal,158,13,2023-09-23,13:28,2023-09-20,2023-09-21,2023-09-22,-194,306,-194,-194,-194,-194,-194,116,329,288,406,358,3,5,1,3,1,62.89,63.51,83.05,52.01,60.16,53.46,50.81,78.9,44.21,49.33,15,20,5,15,18,160.37,254.04,78.9,132.63,49.33,,
65e723db2b05f3456f8e3f0e,307,2024-02-03,In shipment,485.24,Cheque,180,10,2024-02-08,13:39,2024-02-03,2024-02-04,,-193,307,-193,-193,-193,,,114,112,480,,,2,5,3,,,29.57,49.51,99.56,,,19.22,44.56,74.67,,,35,10,25,,,38.44,222.79,224.01,,,,
65e723db2b05f3456f8e3f0f,308,2023-03-31,Delivered,341.92,Bank transfer,348,11,2023-04-02,23:48,2023-03-31,2023-04-01,2023-04-02,-192,308,-192,-192,-192,-192,,302,238,408,384,,2,2,2,5,,4.48,9.74,24.86,80.23,,3.36,7.3,19.89,56.16,,25,25,20,30,,6.72,14.61,39.78,280.81,,2023-04-03,2023-04-04
65e723db2b05f3456f8e3f10,309,2024-02-28,Shipped,125.77,Bank transfer,122,6,2024-03-01,18:59,2024-02-28,2024-02-29,2024-03-01,-191,309,-191,-191,-191,,,98,447,323,,,2,2,2,,,31.56,2.66,43.63,,,23.67,2.13,37.09,,,25,20,15,,,47.34,4.26,74.17,,,,
65e723db2b05f3456f8e3f11,310,2024-02-15,Shipped,319.86,Cheque,488,10,2024-02-18,6:9,2024-02-15,2024-02-16,2024-02-17,-190,310,-190,-190,-190,-190,,474,99,33,169,,5,2,1,2,,83.07,23.08,25.42,7.38,,49.84,19.62,20.34,5.54,,40,15,20,25,,249.21,39.24,20.34,11.07,,,
65e723db2b05f3456f8e3f12,311,2023-04-27,Delivered,316.21,Cheque,144,9,2023-05-01,7:57,2023-04-27,2023-04-28,2023-04-29,-189,311,-189,-189,-189,-189,,324,331,66,124,,2,2,1,4,,40.49,62.08,88.1,27.36,,26.32,52.77,70.48,21.89,,35,15,20,20,,52.64,105.54,70.48,87.55,,2023-04-30,2023-05-01
65e723db2b05f3456f8e3f13,312,2023-05-07,In preparation,682.27,Cheque,300,12,2023-05-08,0:48,2023-05-07,,,-188,312,-188,-188,-188,-188,,370,168,420,9,,4,2,1,5,,49.2,67.57,77.48,90.45,,24.6,57.43,61.98,81.41,,50,15,20,10,,98.4,114.87,61.98,407.02,,,
65e723db2b05f3456f8e3f14,313,2023-04-26,In preparation,329.3,Bank transfer,372,6,2023-04-28,14:50,2023-04-26,,,-187,313,-187,-187,-187,,,458,252,205,,,1,2,3,,,9.33,90.12,66.73,,,7.93,85.61,50.05,,,15,5,25,,,7.93,171.23,150.14,,,,
65e723db2b05f3456f8e3f15,314,2023-10-03,Delivered,49.37,PayPal,369,7,2023-10-06,9:28,2023-10-03,2023-10-04,2023-10-05,-186,314,-186,-186,-186,,,130,382,319,,,1,4,2,,,33.15,1.06,11.87,,,28.18,0.85,8.9,,,15,20,25,,,28.18,3.39,17.8,,,2023-10-06,2023-10-07
65e723db2b05f3456f8e3f16,315,2023-03-21,In preparation,239.92,PayPal,208,11,2023-03-24,3:38,2023-03-21,,,-185,315,-185,-185,-185,,,287,490,296,,,2,4,5,,,21.87,1.88,55.58,,,19.68,1.5,38.91,,,10,20,30,,,39.37,6.02,194.53,,,,
65e723db2b05f3456f8e3f17,316,2023-11-08,In delivery,413.25,PayPal,446,10,2023-11-14,17:11,2023-11-08,2023-11-09,2023-11-10,-184,316,-184,-184,-184,,,225,329,103,,,4,3,3,,,61.38,63.51,16.61,,,55.24,50.81,13.29,,,10,20,20,,,220.97,152.42,39.86,,,2023-11-11,
65e723db2b05f3456f8e3f18,317,2024-01-17,Shipped,177.65,PayPal,361,5,2024-01-21,8:28,2024-01-17,2024-01-18,2024-01-19,-183,317,-183,-183,,,,454,489,,,,3,2,,,,39.62,47.12,,,,35.66,35.34,,,,10,25,,,,106.97,70.68,,,,,
65e723db2b05f3456f8e3f19,318,2023-06-23,In delivery,875.84,Credit card,154,14,2023-06-28,22:14,2023-06-23,2023-06-24,2023-06-25,-182,318,-182,-182,-182,-182,-182,316,315,443,404,451,2,3,3,2,4,99.75,85.33,34.51,97.13,82.19,84.79,72.53,27.61,79.65,61.64,15,15,20,18,25,169.57,217.59,82.82,159.29,246.57,2023-06-26,
65e723db2b05f3456f8e3f1a,319,2023-04-24,Shipped,167.65,Bank transfer,425,5,2023-04-28,16:53,2023-04-24,2023-04-25,2023-04-26,-181,319,-181,-181,,,,235,297,,,,1,4,,,,78.03,34.39,,,,50.72,29.23,,,,35,15,,,,50.72,116.93,,,,,
65e723db2b05f3456f8e3f1b,320,2023-07-06,Delivered,26.78,PayPal,178,2,2023-07-07,1:4,2023-07-06,2023-07-07,2023-07-08,-180,320,-180,,,,,392,,,,,2,,,,,26.78,,,,,13.39,,,,,50,,,,,26.78,,,,,2023-07-09,2023-07-10
65e723db2b05f3456f8e3f1c,321,2023-10-05,In delivery,289.02,Credit card,46,12,2023-10-08,0:14,2023-10-05,2023-10-06,2023-10-07,-179,321,-179,-179,-179,-179,,42,354,151,453,,1,3,4,4,,15.23,89.71,12.6,5.8,,9.14,76.25,7.56,5.22,,40,15,40,10,,9.14,228.76,30.24,20.88,,2023-10-08,
65e723db2b05f3456f8e3f1d,322,2024-02-04,In preparation,277.66,PayPal,426,4,2024-02-07,7:47,2024-02-04,,,-178,322,-178,-178,,,,284,75,,,,1,3,,,,92.56,92.55,,,,69.42,69.41,,,,25,25,,,,69.42,208.24,,,,,
